idx	X	Y	component
0	1000	1191.292540407412	0
1	2094.65616839048	1219.290117862849	0
2	1088.741498781961	1237.561041354338	0
3	2094.655346586656	1219.290010017874	0
4	1100.084890971515	1255.736597477123	0
5	2106.389436692729	1223.260086894218	0
6	1113.057317644254	1170.172774088843	0
7	2116.637018722653	1225.152703832702	0
8	1112.51824594927	1221.166854682309	0
9	2119.726943158012	1225.4072607165	0
10	1178.446818886492	1000	0
11	2167.489889622617	1230.242993805629	0
12	1187.232917753581	1326.766581336361	0
13	1188.246456038984	1326.648011618172	0
14	1188.246429237397	1326.648013748457	0
15	2184.661139127185	1231.05705399804	0
16	1287.656823199444	1223.919775188398	0
17	2283.973592621527	1236.486901767797	0
18	1363.803107375752	1061.16313798961	0
19	2345.492264534312	1244.299000965836	0
20	1348.730577404456	1270.510089293824	0
21	2345.492310330084	1244.299138170921	0
22	2094.655511039949	1219.290053879406	0
23	2106.39148211505	1223.259876723255	0
24	2106.39127409092	1223.259850478549	0
25	2116.635675731508	1225.152400054893	0
26	2116.637490571135	1225.15265650001	0
27	2119.726135133222	1225.407169789358	0
28	2119.726198736509	1225.407176295077	0
29	2126.186368492512	1225.403854356047	0
30	2126.186545408404	1225.403868004834	0
31	2126.249709374033	1225.422096166381	0
32	2126.210268878358	1225.410397615385	0
33	2135.935671900848	1225.97586945603	0
34	2135.93417165447	1225.97575709031	0
35	2136.978102475818	1225.939015223568	0
36	2135.935225110934	1225.975807155037	0
37	2136.978283882279	1225.938957628085	0
38	2136.978713926554	1225.939024886966	0
39	2152.867609954077	1228.796685068586	0
40	2152.867779949423	1228.796655116511	0
41	2152.974569068125	1228.807925820157	0
42	2152.918904604425	1228.801821453673	0
43	2156.543454246632	1229.101250085475	0
44	2156.533061521217	1229.100295194219	0
45	2157.638515247823	1229.285036096914	0
46	2156.539977010874	1229.101087643865	0
47	2157.702626692848	1229.290228646165	0
48	2157.709975080885	1229.29077665238	0
49	2167.49331907936	1230.242450791724	0
50	2167.490388879536	1230.24191878551	0
51	2168.837217698658	1230.20771494059	0
52	2167.489911089875	1230.242993378924	0
53	2168.8228977658	1230.207418179732	0
54	2168.825281832929	1230.207544305933	0
55	2183.59196836113	1231.055592429702	0
56	2183.672799572625	1231.051601577207	0
57	2178.16456614774	1231.275892365885	0
58	2178.06140859464	1231.28273367278	0
59	2177.067056065622	1231.793274878042	0
60	2178.043112529193	1231.282457710623	0
61	2177.051806813599	1231.795676450699	0
62	2177.067056066613	1231.793274877923	0
63	2186.128262623175	1231.987317924034	0
64	2186.122267864854	1231.986730843658	0
65	2186.283451752954	1232.10442058639	0
66	2186.183218015169	1231.999723966085	0
67	2187.694650200339	1231.258308014723	0
68	2187.667151329244	1231.259167127764	0
69	2194.283674438133	1231.042407484285	0
70	2185.71749314254	1231.082529408994	0
71	2196.691978281217	1230.708515087978	0
72	2194.292210420484	1231.041395675092	0
73	2214.661726880317	1225.903242831103	0
74	2214.657598644248	1225.903782070527	0
75	2213.774049215501	1226.592371729333	0
76	2214.648249378186	1225.906436244727	0
77	2213.837941450673	1226.572675541345	0
78	2213.763336885686	1226.595124898518	0
79	2201.87775507414	1229.99908644987	0
80	2201.771834665946	1230.005289071916	0
81	2231.589055478382	1233.956089229326	0
82	2231.585020255463	1233.953462407994	0
83	2232.712932877956	1234.461045553325	0
84	2231.605819868801	1233.956083888025	0
85	2232.723495916784	1234.466750081015	0
86	2232.706977583077	1234.459045755566	0
87	2257.810008148406	1234.54078924577	0
88	2257.811543747615	1234.540877261242	0
89	2258.906475603395	1234.602788100862	0
90	2257.808938848211	1234.540536023255	0
91	2258.91094646133	1234.602999692114	0
92	2258.907741881121	1234.60285406442	0
93	2277.249352885983	1236.234299641866	0
94	2277.249149411582	1236.234292003793	0
95	2277.288052166252	1236.239630583361	0
96	2277.284827760581	1236.239105195273	0
97	2283.959764041452	1236.486197985167	0
98	2283.958551846399	1236.486207032855	0
99	2293.302571969632	1236.901937201255	0
100	2293.301841148947	1236.901886723316	0
101	2294.322457365573	1236.995236397432	0
102	2293.302423315276	1236.901918058508	0
103	2294.322603496868	1236.995043730639	0
104	2294.32286344613	1236.995289191366	0
105	2320.883940834068	1240.453671096138	0
106	2320.884144806379	1240.453710436532	0
107	2321.8782394593	1240.696027077009	0
108	2320.883701744329	1240.453722425194	0
109	2321.87867440114	1240.696076334627	0
110	2321.878239460293	1240.696027077124	0
111	2324.071006573393	1240.83513817377	0
112	2324.021245626618	1240.822689368198	0
113	2324.080294838346	1240.837054110317	0
114	2324.071176454318	1240.835156596073	0
115	2330.175073780232	1242.150264426973	0
116	2330.174668674281	1242.150226042537	0
117	2331.181884639163	1242.270997132365	0
118	2330.175272380233	1242.150292974379	0
119	2331.182339292822	1242.271062631743	0
120	2331.182558553715	1242.271105421077	0
121	2345.490668426415	1244.298584279649	0
122	2345.490826346624	1244.29860155809	0
123	2353.63657282663	1243.910696929511	0
124	2353.636816740582	1243.91070489674	0
125	2354.646563454109	1243.93989271327	0
126	2353.636148228181	1243.91069348559	0
127	2354.646744453035	1243.939983817648	0
128	2354.646905426393	1243.939947905215	0
129	2357.817573849805	1244.158171101749	0
130	2357.824396840038	1244.157184330456	0
131	2357.860366939172	1244.148895724383	0
132	2357.83834948492	1244.153414730078	0
133	2389.441941975465	1245.166621005834	0
134	2389.440922674681	1245.166524838384	0
135	2390.455525608528	1245.31145286461	0
136	2389.441713167751	1245.166623862721	0
137	2390.455441330274	1245.311473812662	0
138	2390.455541942294	1245.311447136836	0
139	2402.734282041218	1245.765153569587	0
140	2402.734370471746	1245.765158695737	0
141	2403.764380711271	1245.786855604983	0
142	2402.736554064828	1245.765045429352	0
143	2403.765295877556	1245.78676911868	0
144	2403.765154477289	1245.786758636424	0
145	2416.407879587796	1246.626065098307	0
146	2416.3062227313	1246.65576153554	0
147	2416.287076936185	1246.862166288722	0
148	2416.288080561193	1246.858814327564	0
149	2416.43828041909	1246.59312649076	0
150	2416.408350846941	1246.626094149095	0
151	2419.830675071407	1245.545433378869	0
152	2419.82860016132	1245.545397833594	0
153	2422.030034821264	1245.157618444025	0
154	2419.835817554704	1245.54336386486	0
155	2422.016462920406	1245.152010613468	0
156	2422.016462921356	1245.152010613786	0
157	2425.402883725799	1245.633458918304	0
158	2425.404860254352	1245.630685334954	0
159	2425.331376447675	1244.75507012988	0
160	2425.331384662895	1244.755058859441	0
161	2426.517238939696	1244.069458017099	0
162	2426.517238940021	1244.069458016153	0
163	2428.04629438184	1243.903167869574	0
164	2427.826748015326	1244.002695685802	0
165	2426.499600368234	1245.585406264552	0
166	2428.043647891758	1243.903459555879	0
167	2426.374971142775	1245.596515374621	0
168	2426.373352411709	1245.594592074649	0
169	2465.193272026749	1234.694356695088	0
170	2465.173872376527	1234.691798801293	0
171	2465.2238776943	1234.525528170645	0
172	2465.191731355406	1234.675687678302	0
173	2466.288244352176	1234.389708991109	0
174	2465.191252696632	1234.733049164537	0
175	2466.245142669015	1234.415407743252	0
176	2465.19317286051	1234.694380732011	0
177	2466.277860844963	1234.394647496479	0
178	2466.28823159961	1234.38972254952	0
179	2495.018952720669	1225.818343628621	0
180	2494.438179812241	1225.708411378702	0
181	2494.859429766417	1225.564751626208	0
182	2495.019309035912	1225.818163761777	0
183	2495.063767865231	1225.868973746407	0
184	2495.063706732088	1225.869006697427	0
185	2508.51931083972	1223.941147377345	0
186	2508.518662056309	1223.941096543029	0
187	2509.523738114425	1223.803849513839	0
188	2508.51863938176	1223.941277718382	0
189	2509.52326958949	1223.804203604844	0
190	2509.522566843381	1223.80425612612	0
191	2584.551721497006	1211.553933000187	0
192	2584.551976220657	1211.553908990732	0
193	2585.555219743675	1211.404113535519	0
194	2584.553892436634	1211.550997346786	0
195	2585.55552064362	1211.39281999372	0
196	2585.555279552103	1211.404102009064	0
197	2597.686309832055	1210.96935147964	0
198	2597.685843401936	1210.969348466006	0
199	2598.692092919955	1210.886830171772	0
200	2597.686275581602	1210.96934272149	0
201	2598.692455041606	1210.886818280456	0
202	2598.692405503769	1210.886801973325	0
203	2652.13631086848	1207.074036561481	0
204	2652.136637291444	1207.074006483042	0
205	2653.14343316242	1207.063139295135	0
206	2652.137260119545	1207.074013664842	0
207	2653.143589427107	1207.063196627684	0
208	2653.143762678761	1207.063178705649	0
209	2706.701483346913	1208.843789831171	0
210	2706.669761123319	1208.830174773664	0
211	2707.054021348757	1208.836243360646	0
212	2706.701618716716	1208.843804193509	0
213	2845.795045543771	1220.524023997578	0
214	2845.795013718582	1220.524034743696	0
