idx	X	Y	component
0	1000	1049.022585299858	0
1	1000.918912299996	1048.617778279621	0
2	1000.918887475938	1048.617788958221	0
3	1001.879697758453	1048.330787929667	0
4	1001.87973647473	1048.33079337589	0
5	1004.84956106087	1047.86358648718	0
6	1004.849550589654	1047.863588134647	0
7	1005.850070810437	1047.820270658834	0
8	1004.849551087802	1047.863586501137	0
9	1005.850017556553	1047.820277211259	0
10	1005.85007080944	1047.82027065893	0
11	1012.847139029473	1047.361841631143	0
12	1012.847307114429	1047.361822843171	0
13	1013.847068765674	1047.291736969385	0
14	1012.847465864696	1047.361811942594	0
15	1013.847206339135	1047.291758026319	0
16	1013.847106176228	1047.291742250507	0
17	1014.831275312408	1047.093371246312	0
18	1013.847146061558	1047.291766113334	0
19	1014.831248239963	1047.093375988783	0
20	1014.831424262851	1047.09335605143	0
21	1038.824146367504	1045.120394578733	0
22	1038.825129681663	1045.120213150038	0
23	1039.793561319217	1044.855239044372	0
24	1038.823902433796	1045.120442491803	0
25	1039.793340257496	1044.855255710293	0
26	1039.79369694753	1044.855217901037	0
27	1050.84219435044	1043.75512613493	0
28	1050.841171694039	1043.754785935361	0
29	1052.021268476848	1043.753548239051	0
30	1050.839085504856	1043.755540330407	0
31	1065.422536783593	1051.813324042015	0
32	1051.959631171194	1043.739123262529	0
33	1052.09165607754	1043.77618322912	0
34	1052.025578529789	1043.754599242866	0
35	1053.814139593476	1042.569967306689	0
36	1052.197236864278	1043.810985750136	0
37	1053.828753993144	1042.561438828774	0
38	1053.814170714053	1042.569963695443	0
39	1054.788525051812	1042.305773252881	0
40	1054.787337224523	1042.305935840322	0
41	1055.737452943806	1041.985431867801	0
42	1054.78820983092	1042.30584943329	0
43	1055.737897111765	1041.985399609434	0
44	1055.737810779014	1041.985409188957	0
45	1058.687767397452	1041.32304942008	0
46	1058.688068432184	1041.322956342628	0
47	1059.664283233997	1041.085008230475	0
48	1058.687890099976	1041.323014608797	0
49	1059.664832997496	1041.084864133127	0
50	1059.664867349096	1041.084856174841	0
51	1066.636759845882	1040.144393279387	0
52	1065.42252905466	1051.813351562377	0
53	3975.822665648371	1111.679666035135	0
54	1065.422044908031	1051.813210243829	0
55	2095.829967968435	1000	0
56	1066.636738392233	1040.144382622674	0
57	1067.640230638775	1040.094846625282	0
58	1066.63678625349	1040.144390097721	0
59	1067.64008085665	1040.094867781652	0
60	1067.640152528576	1040.094865726176	0
61	1068.632570797279	1039.946518497471	0
62	1067.640085119245	1040.094868303322	0
63	1068.632559056794	1039.946505671993	0
64	1068.63249511048	1039.946527515507	0
65	1069.614679712751	1039.738210102454	0
66	1069.614736331027	1039.738206329475	0
67	1070.613053825797	1039.637701569151	0
68	1069.615192859499	1039.738126408018	0
69	1070.613331668035	1039.637663084842	0
70	1070.613340032709	1039.637657362429	0
71	1075.580775271599	1038.941012632336	0
72	1075.580675121961	1038.941037915747	0
73	1076.560146127533	1038.722375785387	0
74	1075.580746510976	1038.941020809829	0
75	1076.560151275236	1038.722383233681	0
76	1076.560245286819	1038.722369332706	0
77	1093.495230843575	1036.803956533045	0
78	1093.495368904885	1036.803948349956	0
79	1094.479517052267	1036.611343304881	0
80	1093.495384032696	1036.803936584635	0
81	1094.479490817073	1036.611352327547	0
82	1094.479498961027	1036.611352003311	0
83	1102.447755228455	1035.708055057563	0
84	1102.44767466858	1035.708059396962	0
85	1103.443425624057	1035.59034262452	0
86	1102.447780915252	1035.708052072785	0
87	1103.443561827218	1035.590337836445	0
88	1103.443589434424	1035.590338035701	0
89	1110.441027532157	1035.069462673981	0
90	1110.441103746838	1035.06945701951	0
91	1111.442838398441	1035.029120303734	0
92	1110.441016098186	1035.069465963482	0
93	1111.442692836816	1035.029159863254	0
94	1111.44295617145	1035.029107717509	0
95	1138.375613815937	1032.337613602349	0
96	1138.375594071927	1032.337614452626	0
97	1139.377648298701	1032.308440583354	0
98	1138.375570265351	1032.33761926264	0
99	1139.377649736773	1032.308437837588	0
100	1139.377681369635	1032.308434110715	0
101	1142.3663181878	1031.964249559592	0
102	1142.366300323571	1031.964248889208	0
103	1143.366540992232	1031.898556430644	0
104	1142.366410294631	1031.964232274169	0
105	1143.366504576621	1031.898557368768	0
106	1143.366510132793	1031.898556114842	0
107	1153.313512919456	1030.636869381016	0
108	1153.313567120364	1030.636865122611	0
109	1154.294440968668	1030.423282996177	0
110	1153.313479813882	1030.636872887871	0
111	1154.29443051845	1030.423254000385	0
112	1154.294432078401	1030.423287719721	0
113	1155.291251182738	1030.312057140547	0
114	1154.294359333682	1030.4231970051	0
115	1155.2912372719	1030.312035692195	0
116	1155.291214326986	1030.312061435986	0
117	1162.290865602823	1029.77248152646	0
118	1162.290882930491	1029.772480504581	0
119	1163.280073628441	1029.608099894309	0
120	1162.290885761999	1029.772479797769	0
121	1163.280141254891	1029.608080383613	0
122	1163.280039998132	1029.607971233585	0
123	1164.276170249206	1029.493152594917	0
124	1163.280205411465	1029.608075413464	0
125	1164.276352016976	1029.493244708159	0
126	1164.276368098333	1029.493243898575	0
127	1166.281767635395	1029.397891428585	0
128	1166.28186591026	1029.397881783928	0
129	1167.270390503239	1029.217032482917	0
130	1166.281777032091	1029.397888172117	0
131	1167.270279007771	1029.217209248779	0
132	1167.270385195909	1029.217152548949	0
133	1169.276352319208	1029.136393659551	0
134	1167.27024691119	1029.217213379717	0
135	1169.276315298885	1029.136394895324	0
136	1169.276344527145	1029.13639532828	0
137	1172.274168581327	1028.857539804317	0
138	1172.274234878201	1028.857538661853	0
139	1173.256140767382	1028.649264223563	0
140	1172.274168582324	1028.857539804236	0
141	1173.256309605029	1028.649652758292	0
142	1173.255731372083	1028.648500349178	0
143	1174.255936629019	1028.561511514695	0
144	1173.256346595896	1028.649649498042	0
145	1174.256075752226	1028.561535458607	0
146	1174.256137410081	1028.561533035611	0
147	1182.275032920959	1028.170284944828	0
148	1182.275097924561	1028.170297079263	0
149	1183.275159310018	1028.090200591297	0
150	1182.275018680848	1028.170287927122	0
151	1183.275133221043	1028.090197870036	0
152	1183.275168761716	1028.0902011513	0
153	1188.243883494673	1027.38395111602	0
154	1188.244059901204	1027.383919506619	0
155	1189.232195828456	1027.203618957753	0
156	1188.243915196159	1027.383946872506	0
157	1189.231844977996	1027.203734675463	0
158	1189.23188349928	1027.203725392497	0
159	1190.222897370444	1027.043949606302	0
160	1189.231786584984	1027.203741567397	0
161	1190.222967327307	1027.043734533627	0
162	1190.222930785098	1027.043734595529	0
163	1191.222185469356	1026.948124569166	0
164	1190.222954039717	1027.042532554872	0
165	1191.223370698281	1026.947417373746	0
166	1191.222180774159	1026.948124047176	0
167	1192.22777238319	1026.94956878197	0
168	1191.222315862302	1026.947991821649	0
169	1192.227630179987	1026.94955534591	0
170	1192.227757569883	1026.949569330596	0
171	1211.303479609378	1027.049426353423	0
172	1211.303412598845	1027.049428909317	0
173	1212.300139453277	1026.929691324182	0
174	1211.303460441388	1027.049428656082	0
175	1212.300197617082	1026.929686008491	0
176	1212.300222695791	1026.929684458639	0
177	1218.312525842299	1026.60312740145	0
178	1218.312397211972	1026.603131211096	0
179	1219.313954174675	1026.548934401127	0
180	1218.312519632589	1026.60312625299	0
181	1219.314019356589	1026.548951447327	0
182	1219.314000942264	1026.548954717033	0
183	1220.314394396566	1026.473979019514	0
184	1220.314379061314	1026.47396938093	0
185	1221.316168525969	1026.409828032725	0
186	1220.314464246254	1026.473973196401	0
187	1221.316282329226	1026.409865725156	0
188	1221.316316714427	1026.409866666551	0
189	1229.344259890506	1026.339497767814	0
190	1229.344136774824	1026.339488533738	0
191	1230.346525854071	1026.312320720092	0
192	1229.34425469202	1026.339497553774	0
193	1230.346592923535	1026.312322743853	0
194	1230.346516194746	1026.312322192073	0
195	1247.39138557333	1025.633163018879	0
196	1247.391435475023	1025.6331599132	0
197	1248.393692959842	1025.625082384115	0
198	1247.391434602025	1025.6331432721	0
199	1248.393478082096	1025.624815685762	0
200	1248.393801564907	1025.625083716063	0
201	1255.41578295617	1025.809807294722	0
202	1255.415869557481	1025.809803575783	0
203	1256.418697214718	1025.827349780932	0
204	1255.415816948534	1025.809808118351	0
205	1256.419155206779	1025.827400434488	0
206	1256.419135738695	1025.827400410882	0
207	1284.52811051744	1025.861534580205	0
208	1284.528196252093	1025.861530248183	0
209	1285.528633066064	1025.944350568812	0
210	1284.52817737672	1025.861542534135	0
211	1285.528619649042	1025.944356919695	0
212	1285.528619650038	1025.944356919721	0
213	1329.659821925059	1027.609074089307	0
214	1329.659871583994	1027.609070997135	0
215	1330.65985913439	1027.69495391872	0
216	1329.659845426322	1027.609076751113	0
217	1330.659877097733	1027.694956913671	0
218	1330.659931965096	1027.694961532157	0
219	1354.701958535075	1029.265030874398	0
220	1354.702105567721	1029.264991526877	0
221	1355.696463279455	1029.404577915007	0
222	1354.702024221933	1029.265036419493	0
223	1355.696498813144	1029.40458163915	0
224	1355.696568082421	1029.404584928919	0
225	1367.730707115516	1029.902998476923	0
226	1367.730694104648	1029.902998013833	0
227	1368.734068072827	1029.907870461936	0
228	1367.730746491317	1029.903026557	0
229	1368.733900199859	1029.907952766819	0
230	1368.733900202369	1029.907952979404	0
231	1386.743183631454	1031.30487114163	0
232	1386.743018341356	1031.304833483263	0
233	1387.745549852421	1031.346449338863	0
234	1386.743203345708	1031.304872535003	0
235	1387.745869769056	1031.346542364696	0
236	1387.74571896558	1031.346483872903	0
237	1389.748744874571	1031.482582779941	0
238	1389.74855774987	1031.482541148944	0
239	1390.753429265686	1031.489823901658	0
240	1389.748762031173	1031.482583878761	0
241	1390.753246913766	1031.489809048352	0
242	1390.753425456878	1031.48982398176	0
243	1422.707179199391	1034.752031341477	0
244	1422.707238201878	1034.752040789041	0
245	1423.705382115422	1034.860703995981	0
246	1422.707034527324	1034.752013922266	0
247	1423.705443948314	1034.86070831949	0
248	1423.705527791488	1034.860714256154	0
249	1427.720773248759	1035.125715570916	0
250	1427.720675241449	1035.125716349079	0
251	1428.694598346792	1035.382766481854	0
252	1427.72103473782	1035.125562198544	0
253	1428.694716581336	1035.382789273467	0
254	1428.694598345824	1035.382766481606	0
255	1432.648767835162	1036.089441941607	0
256	1432.648805013578	1036.089433635663	0
257	1433.627006701638	1036.319794732447	0
258	1432.648790209962	1036.089433903134	0
259	1433.627036895232	1036.319782547898	0
260	1433.626983864597	1036.319777374371	0
261	1439.604464089702	1037.131331165342	0
262	1439.604565782185	1037.131383452317	0
263	1441.609247857872	1037.275681330575	0
264	1439.604590988511	1037.13134556853	0
265	1441.609079073809	1037.275686924535	0
